                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 1.0705,                0.67913,                 1.1163,                0.75408,                0.79634,                0.84152,                0.46904,                 1.6222,                0.93012,                 1.5266,               0.002278,               0.002278,               0.002278
                     80,                 1.0432,                0.69337,                 1.1092,                0.79523,                0.79066,                0.87006,                0.49034,                 1.6129,                0.89124,                 1.5213,               0.002179,               0.002179,               0.002179
                     81,                 1.0456,                0.67567,                 1.1148,                0.83031,                0.76728,                0.86514,                 0.4883,                 1.6153,                0.89777,                  1.525,                0.00208,                0.00208,                0.00208
                     82,                 1.0334,                0.65262,                 1.0955,                0.81257,                0.78979,                0.85604,                 0.4825,                 1.6132,                0.92411,                 1.5406,               0.001981,               0.001981,               0.001981
                     83,                 1.0582,                0.65261,                 1.1143,                 0.8196,                0.77057,                 0.8439,                0.47349,                 1.6117,                0.94989,                  1.533,               0.001882,               0.001882,               0.001882
                     84,                 1.0537,                0.63714,                 1.1171,                0.79204,                 0.7631,                0.84116,                 0.4711,                 1.6127,                0.95173,                 1.5112,               0.001783,               0.001783,               0.001783
                     85,                 1.0244,                0.64605,                 1.1049,                0.80346,                0.81179,                0.86935,                0.48277,                 1.6081,                0.90157,                 1.5229,               0.001684,               0.001684,               0.001684
                     86,                 1.0396,                0.63859,                 1.1093,                 0.7903,                0.78464,                0.84361,                0.47636,                 1.6043,                0.96186,                 1.5313,               0.001585,               0.001585,               0.001585
                     87,                  1.015,                0.64257,                 1.0701,                0.82488,                0.81176,                 0.8776,                0.50011,                 1.5754,                0.87018,                 1.5115,               0.001486,               0.001486,               0.001486
                     88,                 1.0261,                0.63751,                 1.1005,                0.83933,                0.77361,                 0.8622,                0.47941,                 1.6031,                0.89865,                 1.5203,               0.001387,               0.001387,               0.001387
                     89,                 1.0195,                0.62831,                 1.0951,                0.80233,                 0.8074,                 0.8587,                0.48297,                 1.6031,                0.94724,                 1.5316,               0.001288,               0.001288,               0.001288
                     90,                 1.0289,                0.64141,                 1.0977,                0.80575,                 0.8068,                 0.8708,                0.48497,                  1.613,                0.88723,                 1.5473,               0.001189,               0.001189,               0.001189
                     91,                0.98817,                0.64137,                 1.1263,                0.83018,                0.81132,                0.88574,                0.50506,                 1.6131,                0.86596,                 1.5408,                0.00109,                0.00109,                0.00109
                     92,                0.98158,                0.61431,                 1.1218,                0.79353,                0.78394,                0.85381,                0.48722,                 1.6071,                0.90142,                 1.5307,               0.000991,               0.000991,               0.000991
                     93,                0.98338,                0.59724,                 1.1285,                0.86014,                0.77411,                0.88396,                0.50142,                 1.6015,                 0.8706,                 1.5368,               0.000892,               0.000892,               0.000892
                     94,                0.98612,                0.59962,                 1.1213,                0.82384,                0.78383,                 0.8819,                0.50881,                 1.5811,                0.85749,                 1.5162,               0.000793,               0.000793,               0.000793
                     95,                0.96945,                0.58823,                 1.1066,                0.78429,                0.81537,                0.86619,                0.49346,                 1.6109,                0.88111,                 1.5306,               0.000694,               0.000694,               0.000694
                     96,                0.96846,                0.57904,                 1.1197,                0.81084,                0.80021,                0.87393,                0.50179,                 1.5868,                0.85505,                 1.5133,               0.000595,               0.000595,               0.000595
                     97,                0.96797,                0.56772,                  1.109,                 0.8334,                0.78391,                0.88056,                0.49783,                 1.6154,                0.85528,                 1.5451,               0.000496,               0.000496,               0.000496
                     98,                0.95696,                0.55592,                 1.1074,                0.85155,                0.77719,                 0.8833,                0.50579,                 1.5903,                 0.8468,                 1.5311,               0.000397,               0.000397,               0.000397
                     99,                0.95732,                0.56358,                 1.1019,                0.84203,                0.78717,                0.87935,                0.50018,                 1.6101,                0.85946,                 1.5466,               0.000298,               0.000298,               0.000298
                    100,                 0.9633,                0.55937,                 1.1134,                0.82778,                 0.7819,                 0.8714,                 0.4985,                 1.5953,                0.86651,                 1.5283,               0.000199,               0.000199,               0.000199
