                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                  1.072,                0.68702,                 1.1245,                0.81822,                0.75758,                0.85463,                0.48821,                 1.5923,                0.88271,                  1.497,               0.002377,               0.002377,               0.002377
                     79,                 1.0809,                0.69109,                  1.133,                0.84696,                0.78278,                0.87292,                 0.4945,                 1.5695,                0.87201,                 1.4917,               0.002278,               0.002278,               0.002278
                     80,                 1.0777,                 0.6862,                 1.1272,                0.83025,                0.77039,                 0.8597,                0.48649,                 1.5843,                0.87845,                 1.4981,               0.002179,               0.002179,               0.002179
                     81,                 1.0667,                0.68049,                 1.1119,                0.85329,                0.74366,                0.86325,                 0.4944,                 1.5755,                0.93202,                 1.4997,                0.00208,                0.00208,                0.00208
                     82,                 1.0516,                0.66944,                 1.1121,                0.82366,                 0.8059,                0.89374,                0.50842,                 1.5693,                0.83579,                 1.4969,               0.001981,               0.001981,               0.001981
                     83,                 1.0421,                0.68134,                 1.1015,                 0.8409,                 0.7896,                0.88282,                0.50708,                 1.5627,                0.89295,                 1.4891,               0.001882,               0.001882,               0.001882
                     84,                 1.0351,                0.66365,                 1.1073,                 0.8592,                0.76544,                0.87686,                0.49755,                 1.5727,                0.90596,                  1.494,               0.001783,               0.001783,               0.001783
                     85,                 1.0453,                0.65397,                 1.1204,                0.85628,                0.77482,                0.87889,                0.50592,                 1.5614,                0.88677,                 1.4926,               0.001684,               0.001684,               0.001684
                     86,                 1.0358,                0.64774,                    1.1,                0.81802,                0.81143,                0.87366,                0.49567,                 1.5591,                0.86418,                 1.4864,               0.001585,               0.001585,               0.001585
                     87,                  1.036,                0.64591,                 1.1123,                0.82884,                0.79539,                0.87714,                0.50684,                 1.5425,                0.89659,                 1.4702,               0.001486,               0.001486,               0.001486
                     88,                 1.0419,                0.64245,                 1.1055,                0.83951,                0.77306,                0.88074,                0.50037,                 1.5722,                0.88577,                 1.5077,               0.001387,               0.001387,               0.001387
                     89,                 1.0441,                0.65828,                 1.0993,                0.81991,                0.78174,                0.87927,                0.50025,                  1.568,                0.88981,                 1.4915,               0.001288,               0.001288,               0.001288
                     90,                  1.035,                0.67134,                 1.1515,                0.85972,                0.80612,                0.90126,                0.51308,                 1.5707,                0.81838,                 1.5164,               0.001189,               0.001189,               0.001189
                     91,                 1.0387,                0.63187,                  1.146,                0.81698,                0.82743,                0.88903,                0.49995,                  1.591,                0.87114,                 1.5218,                0.00109,                0.00109,                0.00109
                     92,                 1.0139,                0.63213,                 1.1473,                0.82676,                0.76515,                0.87402,                0.49715,                 1.5866,                0.84022,                 1.5048,               0.000991,               0.000991,               0.000991
                     93,                 1.0083,                0.61698,                 1.1354,                0.81615,                0.83287,                0.90178,                0.51486,                 1.5818,                0.84417,                 1.4992,               0.000892,               0.000892,               0.000892
                     94,                0.98553,                0.59887,                 1.1308,                0.86764,                0.77683,                0.89741,                0.51592,                 1.5669,                 0.8249,                 1.4922,               0.000793,               0.000793,               0.000793
                     95,                 1.0042,                0.61402,                 1.1435,                0.85704,                0.80039,                0.89284,                0.50768,                 1.5893,                0.83938,                 1.5129,               0.000694,               0.000694,               0.000694
                     96,                 0.9917,                 0.5916,                  1.127,                 0.8563,                0.80326,                0.89907,                  0.516,                 1.5542,                0.83077,                 1.4962,               0.000595,               0.000595,               0.000595
                     97,                0.99998,                0.59336,                 1.1262,                0.89644,                 0.7637,                0.89772,                0.51076,                 1.5576,                0.82026,                 1.5006,               0.000496,               0.000496,               0.000496
                     98,                0.98059,                0.58236,                 1.1147,                0.82747,                0.80626,                0.89416,                0.51151,                 1.5558,                0.83377,                 1.4998,               0.000397,               0.000397,               0.000397
                     99,                 0.9756,                0.59643,                 1.1114,                0.85117,                0.79301,                0.89549,                0.50993,                 1.5674,                 0.8354,                  1.508,               0.000298,               0.000298,               0.000298
